ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: condition
19488,simple,100219,,Round Neck Kids T-shirt striped short sleeveเสื้อยืดเด็กคอกลม แขนสั้นลายทาง,1,0,visible,เสื้อยืดเด็กคอกลม แขนสั้นลายทาง   แบรนด์ Baby Gap  ไซส์ 12-18 เดือน ผ้า cotton cmh 100 %,,,,taxable,,1,1,,0,0,1,,,,0,,120,390,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/01/287F3D18-1B92-4A04-B18E-7C91EB70BE82-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/984412F9-3570-435D-80DF-910D8EA3702E-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/750A36CE-A79F-4F5F-AFAE-A1106A4D2E80-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/D8F28D1F-73AE-4C99-9AFA-348CE73515E9-scaled.jpeg",,,,,,,,,0,,สี,สีฟ้า,1,1,Size (เสื้อ),12-18M,1,1,อายุ,"1ปี, 2ปี",1,1,เพศ,ชาย,1,1,Good
19490,simple,100220,,Cotton round neck short sleeve striped t-shirtเสื้อยืดลายทางแขนสั้น,1,0,visible,เสื้อยืด zara คอตตอน คอกลม แขนสั้น ลายทาง สีขาว-ส้ม แบรนด์ zara ไซส์ 18-24 เดือน ผ้า cotton แท้ 100 %,,,,taxable,,0,0,,0,0,1,,,,0,,70,350,เสื้อผ้าและเครื่องประดับ,,,"https://punpunkun.com/wp-content/uploads/2022/01/CA746FCA-9E5D-4C5E-A072-9574B01A5644-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/FE21A8EA-3612-4A5C-995E-5CB1C5BEBF8A-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/6032C790-7219-48FD-AE7A-B563B5179620-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/78769D4A-ECA0-4F3E-BDB6-CFE8C1E41E97-scaled.jpeg",,,,,,,,,0,,สี,"สีขาว, สีส้ม",1,1,Size (เสื้อ),12-18M,1,1,อายุ,"18เดือน, 24เดือน",1,1,เพศ,ชาย,1,1,Fair
19492,simple,100221,,Zara Button-down Collar T-shirt เสื้อยืด Zara คอติดกระดุมแขนสั้น,1,0,visible,เสื้อยืด Zara คอติดกระดุมแขนสั้น สีเหลืองแบบเรียบๆ แบรนด์ Zara  ไซส์ 18-24 เดือน ผ้า cotton แท้ 100 %,,,,taxable,,1,1,,0,0,1,,,,0,,105,350,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/01/EDAAE2F5-C9B6-40B8-B893-EA4CCD06721D-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/161098F9-D06C-4479-B59E-1C191FAFCE8D-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/C07972F2-C64A-44D2-AB26-2F59D61C5C1D-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/3907E7E7-1756-4FE4-A589-5877D306CEBE-scaled.jpeg",,,,,,,,,0,,สี,สีเหลือง,1,1,Size (เสื้อ),"18M, 24M",1,1,อายุ,"18เดือน, 24เดือน",1,1,เพศ,ชาย,1,1,Good
19496,simple,100209,,Polo shirt cotton on gradient color blue and whiteเสื้อคอปกลายสีฟ้าขาว,1,0,visible,เสื้อ โปโล cotton on ลายสีไล่ระดับ ฟ้าขาว แบรนด์ cotton on ไซส์ สำหรับเด็ก 3ปี ขึ้นไป ผ้า cotton แท้ 100%,,,,taxable,,1,1,,0,0,1,,,,0,,135,660,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/01/46516D62-3F4D-4D8D-A3C9-457362ED9E8F.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/256873EE-196C-4F1D-9E81-6516E189F0E4-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/4883AB25-C0F4-4A0A-AE29-7ADEC92D3F29-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/56A56BE3-073F-4C39-AC3C-FB249875065E-scaled.jpeg",,,,,,,,,0,,สี,"สีขาว, สีฟ้า",1,1,Size (เสื้อ),3Y,1,1,อายุ,3ปี,1,1,เพศ,ชาย,1,1,Fair
19498,simple,100207,,"Polo T-shirt, Bear print เสื้อยืดโปโลลายน้องหมีน่ารักๆ",1,0,visible,เสื้อยืด โปโล แบร ลายน้องหมีน่ารักมากๆ ต้องสะสมด่วนค่ะ แบรนด์ Ralph Lauren ไซส์ 1-2 ปี ผ้า cotton แท้ 100 %,,,,taxable,,1,1,,0,0,1,,,,0,,200,990,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/01/46A3315F-BB78-4F12-BD18-C2A64CC56217-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/6EE4AEED-219A-4CAF-9000-828FC6E45D60-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/20D7EE80-B5F6-42C9-A328-6228A9EAA3D8-scaled.jpeg",,,,,,,,,0,,สี,สีขาว,1,1,Size (เสื้อ),"1Y, 2Y",1,1,อายุ,"1ปี, 2ปี",1,1,เพศ,ชาย,1,1,Fair
19503,simple,100215,,Toddler Boys Cartoon Crab Striped Swimsuitชุดว่ายน้ำเด็กผู้ชายลายการ์ตูนปู,1,0,visible,ชุดว่ายน้ำเด็กผู้ชายลายการ์ตูนปู  แบรนด์  Little Me ไซส์ 18 เดือน ผ้า cotton แท้ 100 %,,,,taxable,,1,1,,0,0,1,,,,0,,430,2125,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/01/FF19175F-03AB-48AB-BABE-105DD331428A-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/67A56E49-B249-4721-8916-86953F14DC78-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/4D11E220-6E8B-49E8-885A-2E842447AB88-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/A67C9F35-6636-4F8F-8C0E-46A51D5C0989-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/9DA32E57-10B2-4FBD-93B7-FC2A4007C5E1-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/023BC9C0-25CC-4E91-BA2A-747AC85433CE-scaled.jpeg",,,,,,,,,0,,สี,"สีขาว, สีน้ำเงิน",1,1,Size (เสื้อ),18M,1,1,อายุ,18เดือน,1,1,เพศ,ชาย,1,1,Fair
19507,simple,100223,,Kids Captain America Swimwear Bodysuitชุดว่ายน้ำเด็ก,1,0,visible,"ชุดว่ายน้ำเด็ก Captain America ชุดบอดี้สูท สกรีนลายชุด Captain America สุดเท่ห์ แบรนด์ Disney ไซส์\n<h1 class=""headerText"" style=""margin: 0px; padding: 0px; line-height: 36px; font-family: TPTankhun; color: #707070; font-size: 36px;""></h1>",,,,taxable,,1,1,,0,0,1,,,,0,,290,1450,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/01/46F2C450-3B5B-4589-920E-DFB831DEAAF8-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/36429CDE-8891-4884-BB02-9E5884F86A98-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/455661D1-2545-4617-BD9A-116BD0AC68E1-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/5DAB81EF-78A5-4F15-A238-46EDFE8AEFAF-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/8F84807B-D14D-4542-9E55-A5B41DEA6025-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/BFC7BF99-19A4-41EC-83EE-11F8D6C07432-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/3DEB1CC7-11E5-4C36-AF7D-B605268079D0-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/B1B6D744-D213-4B6F-B3B8-36BD86914B84-scaled.jpeg",,,,,,,,,0,,สี,สีน้ำเงิน,1,1,Size (เสื้อ),12-18M,1,1,อายุ,"12เดือน, 18เดือน",1,1,เพศ,ชาย,1,1,Fair
19509,simple,100224,,Kids Captain America Swimwear Bodysuitชุดว่ายน้ำเด็ก Captain America ชุดบอดี้สูท,1,0,visible,ชุดว่ายน้ำเด็ก Captain America ชุดบอดี้สูท สกรีนลาย Captain America สุดเท่ห์ แบรนด์ Disney ไซส์ 4 ปี,,,,taxable,,1,1,,0,0,1,,,,0,,290,1450,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/01/A274CD78-1B2F-4D42-85C3-B1CE67A6A389-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/C9294A0D-7142-41B7-8031-AF63D8D2C47B-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/8159DED9-C85A-47BA-B942-AE81B46E5A09-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/52A14425-0FAB-411D-8278-DCF42526BB8A-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/D1A78018-2744-4F3B-BB34-9AAA9F5D64CC-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/F4787226-AFAE-479A-8453-EC8620E74D8A-scaled.jpeg",,,,,,,,,0,,สี,สีน้ำเงิน,1,1,Size (เสื้อ),4Y,1,1,อายุ,4ปี,1,1,เพศ,ชาย,1,1,Fair
19650,simple,10092,,110092,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,60,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/F45B37EE-98B6-420F-BA3E-11C4C83011AD-scaled.jpeg,,,,,,,,,0,,,,,,,,,,,,,,,,,,New
19658,simple,110091,,110091,1,0,visible,,,,,taxable,,0,,,0,0,1,,,,0,,,60,เสื้อผ้าและเครื่องประดับ,,,"https://punpunkun.com/wp-content/uploads/2022/01/EA9708BC-C85F-465B-96F2-879326B70FB8-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/01/CDDD9766-DC19-483B-B141-B790A68E4425-scaled.jpeg",,,,,,,,,0,,,,,,,,,,,,,,,,,,New
19660,simple,110088,,110088,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,80,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/8DFC05E4-E70E-495A-88D1-385EAB085439-scaled.jpeg,,,,,,,,,0,,,,,,,,,,,,,,,,,,New
19662,simple,110090,,110090,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,80,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/520CC257-5FB5-424E-8802-DDD06E91B198-scaled.jpeg,,,,,,,,,0,,,,,,,,,,,,,,,,,,New
19664,simple,110089,,110089,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,60,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/CC7AE9CC-0E72-43F9-B0DC-B83FB8221709-scaled.jpeg,,,,,,,,,0,,,,,,,,,,,,,,,,,,New
19666,simple,110085,,110085,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,120,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/7F550F8B-7781-4749-B569-847EC5E64342-scaled.jpeg,,,,,,,,,0,,,,,,,,,,,,,,,,,,New
19668,simple,110086,,110086,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,120,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/3E19CF0B-BC21-4720-A475-1D4E9CA5321C-scaled.jpeg,,,,,,,,,0,,,,,,,,,,,,,,,,,,New
19670,simple,110087,,110087,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,120,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/AA391937-7BE9-4026-9380-2644075DB21B-scaled.jpeg,,,,,,,,,0,,,,,,,,,,,,,,,,,,New
19743,simple,110097,,110097,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,120,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-6-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19745,simple,110104,,110104,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,180,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-15-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19747,simple,110095,,110095,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,180,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-8-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19749,simple,110094,,110094,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,120,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-9-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19751,simple,110093,,110093,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,120,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-10-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19752,simple,110100,,110100,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,180,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-5-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19753,simple,110099,,110099,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,120,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-12-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19756,simple,110101,,110101,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,180,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-7-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19758,simple,110098,,110098,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,180,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-11-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19760,simple,110103,,110103,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,180,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-13-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19761,simple,110102,,110102,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,180,สินค้าและอุปกรณ์สำหรับเด็ก,,,https://punpunkun.com/wp-content/uploads/2022/01/Image-from-iOS-14-scaled.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,
19871,simple,01100023-1,,Car Seat Britax คาร์ซีท Britax รุ่น KIDFIX² S สีเทา (Copy),1,0,visible,คาร์ซีท britex รุ่น Kidfix  สีเทา เบาะนุ่มกว้างนั่งสบาย ถอดทำความสะอาดได้ รับน้ำหนักได้ 15-36 kg. เหมาะสำหรับเด็กอายุ 3-12 ปี,,,,taxable,,1,1,,0,0,8,,,,0,,10000,23900,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2021/10/FE74BCD6-7DBD-4A82-97B3-950A42CE5E63-rotated.jpeg, https://punpunkun.com/wp-content/uploads/2021/10/1FD933D4-41F1-4AE8-812D-FE8282D3A908-rotated.jpeg, https://punpunkun.com/wp-content/uploads/2021/10/BD211CE0-8E1E-45B8-9797-B6CFFD61A4FA-rotated.jpeg, https://punpunkun.com/wp-content/uploads/2021/10/4F8B4A7E-1AA5-430D-885F-536A1939BF95-rotated.jpeg, https://punpunkun.com/wp-content/uploads/2021/10/1A376010-3632-4D34-8F92-8DA197B91D60-rotated.jpeg, https://punpunkun.com/wp-content/uploads/2021/10/6033BB2B-1A52-48A6-AFF2-F69006C5BB85-rotated.jpeg, https://punpunkun.com/wp-content/uploads/2021/10/C0B3B4FA-1CE2-4039-82E5-D4FFA7312992-rotated.jpeg",,,,,,,,,0,,สี,"สีเทา, สีแดง",1,1,อายุ,"0เดือน, 12ปี",1,1,,,,,,,,,Fair
20067,simple,100226,,Mickey Shoes รองเท้าผ้าใบลายมิกกี้,1,0,visible,รองเท้าพิมพ์ลายรูปทรง Mickey Mouse เปิดปิดด้วยเชือกปรับได้ มีซิปด้านข้างรองเท้า ขนาด ไซส์ 15.5 CM,,,,taxable,,1,1,,0,0,1,,,,0,,680,1690,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/02/4A1FBFAF-EA69-4F7A-8897-83C7A1F04B78-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/5F302486-5CEE-4ECA-903B-B0E50234D2C7-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/CB931DCF-0EA0-410D-91ED-C54FBDBB893D-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/79EDDAAD-131C-4AE1-A27C-CAB96FE8EAED-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/B892F6BD-3CDC-483E-83CD-0525BABDCB4C-scaled.jpeg",,,,,,,,,0,,สี,"สีกรม, สีขาว, สีดำ, สีเขียว, สีเหลือง",1,1,เพศ,ชาย,1,1,,,,,,,,,Fair
20076,simple,100231,,Kids Casual Shoes รองเท้าลำลองเด็ก,1,0,visible,วัสดุรองเท้าง่ายต่อการทำความสะอาด แห้งเร็ว ไม่เกิดกลิ่นอับชื้น ช่วงบริเวณนิ้วเท้ามีรู ช่วยระบายอากาศได้อย่างดีเยี่ยม สายรัดด้านหลัง เพิ่มความกระชับเมื่อสวมใส่ ขนาดไซส์ C5 อายุ 6 เดือน ถึง 1 ขวบครึ่ง,,,,taxable,,1,1,,0,0,1,,,,0,,645,1290,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/02/C663252C-0886-4C94-9BBD-9FDC2FB2D054-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/FA3742A6-651E-403B-9C76-4362DBBA7F2D-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/47660A08-C23A-4279-BCA7-2809B884071E-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/F3C6F1D7-8391-40DA-A600-1A31CE05792A-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/81801909-4CCA-428A-B63F-086130F45744-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/809AEBBB-5B70-4F5F-87E7-DC74EB992FF2-scaled.jpeg",,,,,,,,,0,,สี,สีกรม,1,1,อายุ,"18เดือน, 1ปี, 6เดือน",1,1,เพศ,ชาย,1,1,,,,,Good
20079,simple,100232,,Kids Casual Shoes Mickey Mouse Pattern รองเท้าลำลองเด็ก ลายมิกกี้เม้าส์,1,0,visible,อัปเปอร์น้ำหนักเบาใส่สบายพร้อมดีไซน์ช่องรูเสริมการระบายน้ำและอากาศภายในรองเท้าได้ดียิ่งขึ้น สายรัดส้นเท้าเพิ่มความกระชับอย่างมั่นใจ,,,,taxable,,1,1,,0,0,1,,,,0,,945,1890,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/02/5EBE1620-3E4F-4E28-9920-FD59CAF3469E-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/D4E92E98-92C7-4B7E-B7F6-79FEBB90216C-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/D19137C8-C599-4097-BBB1-96B9A4521B5A-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/D3AA363E-17B6-47E1-B273-E950EEA8F022-scaled.jpeg",,,,,,,,,0,,สี,สีน้ำเงิน,1,1,อายุ,"18เดือน, 1ปี, 6เดือน",1,1,เพศ,ชาย,1,1,,,,,Fair
20082,simple,100229,,Toddler Sandals รองเท้าแตะรัดส้นเด็กเล็ก,1,0,visible,พื้นรองเท้าด้านบนทำจากผ้าตาข่ายระบายอากาศช่วยให้เท้าของคุณเย็นสบายและนุ่มสบายพื้นรองเท้าด้านใน ไซส์ 1-2 ขวบครึ่ง,,,,taxable,,0,0,,0,0,1,,,,0,,400,990,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/02/5203AD47-A23C-4F54-B75A-9CAF5A554264-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/D1606D24-FEFF-46E4-944B-ADABB1C42F35-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/EC8A6BC1-1B7A-4159-A941-0B7164407B31-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/4D277C4A-3812-4849-9018-B82D93EB0575-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/243665E2-3B21-447F-B837-20580E24547E-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/F3258DED-EDCC-4B48-8537-B8C770274D69-scaled.jpeg",,,,,,,,,0,,สี,"สีกรม, สีเขียว",1,1,อายุ,"2ปี, 3ปี",1,1,เพศ,ชาย,1,1,,,,,Fair
20087,simple,100228,,Toddler Sandals รองเท้าแตะรัดส้นเด็กเล็ก,1,0,visible,พื้นรองเท้าด้านบนทำจากผ้าตาข่ายระบายอากาศช่วยให้เท้าของคุณเย็นสบายและนุ่มสบาย เป็นรองเท้าเด็ก สวมใส่สบาย นุ่ม สามารถใส่ได้ทุกกิจกรรม ไซส์ เด็ก 6 เดือน ถึง 1 ปี,,,,taxable,,0,0,,0,0,1,,,,0,,400,990,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/02/AE0CDFC9-F9AA-4A04-85E4-0D6AAF89F796-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/E1A25A50-B57C-4FB0-8568-BD1EF84A1003-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/90A53F15-A761-4C65-B4B9-6427F8B8E4F7-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/69D9FD9F-398C-415A-8EAC-DF7B43CB6ACD-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/05797336-6E05-43C3-A9F5-1F26C95B87C2-scaled.jpeg",,,,,,,,,0,,สี,"สีกรม, สีเขียว",1,1,อายุ,"1ปี, 6เดือน",1,1,เพศ,ชาย,1,1,,,,,Fair
20099,simple,100227,,Boys Sneakers รองเท้าผ้าใบเด็กผู้ชาย เท่ๆ คลูๆ,1,0,visible,โดดเด่นด้วยลายโปโลโพนี่ซิกเนเจอร์ โลโก้ที่ลิ้นรองเท้า หัวรองเท้ามน สายรัดแบบสัมผัส และพื้นรองเท้าแบบเรียบ สีดำ ไซส์ 15.5 CM,,,,taxable,,0,0,,0,0,1,,,,0,,1120,2800,อุปกรณ์อิเล็คทรอนิกส์และเครื่องใช้ไฟฟ้า,,,"https://punpunkun.com/wp-content/uploads/2022/02/C264BF53-54BD-41D6-BB54-C2C89E114405-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/DF6FD100-ABD4-4FA6-A159-CFB3197E02C5-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/8F427C5E-CC12-4E40-A9CB-12428D261C6A-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/AD57F8D9-AAB0-46BC-B6BC-83EF6355D78B-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/8A0BDA83-9B80-4D13-A72B-F7D344592BCF-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/112828BA-B6CF-4578-B104-216A126CD3DD-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/57FCFE03-C27C-45CE-876C-DD74537FADD8-scaled.jpeg",,,,,,,,,0,,สี,"สีดำ, สีแดง",1,1,เพศ,ชาย,1,1,,,,,,,,,Fair
20144,simple,100233,,Children's Sneakers For Toddlers รองเท้าผ้าใบเด็กไวหัดเดิน,1,0,visible,Nike Pico 5 ให้ความแน่นกระชับพร้อมการยึดเกาะที่ยอดเยี่ยมคู่นี้ผลิตด้วยวัสดุทนทาน มีระบบลดแรงกระแทกที่ใส่สบาย พร้อมสายรัดปรับได้ที่ทำให้ใส่และถอดได้ง่าย ไซส์ 14 Cm สีน้ำเงิน/ขาว,,,,taxable,,1,1,,0,0,1,,,,0,,520,1300,สินค้าและอุปกรณ์สำหรับเด็ก,,,"https://punpunkun.com/wp-content/uploads/2022/02/A9BEE866-B6DC-4A31-A5D7-AAE3F6578B11-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/32826357-2866-4942-8C57-DFD4E39CCD0E-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/5029B0CC-C2D3-49D1-871D-961523087581-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/7F5D05A1-7DA8-403D-9176-4E2B79045E01-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/C8E5F425-829E-4B1A-9E2F-9F1252250360-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/DA8D245A-F2C9-4E41-9C5F-EB931BDDF295-scaled.jpeg, https://punpunkun.com/wp-content/uploads/2022/02/EDC32A86-2DA7-45AE-97DF-5A2D83ABE9D4-scaled.jpeg",,,,,,,,,0,,สี,"สีขาว, สีน้ำเงิน",1,1,เพศ,ชาย,1,1,,,,,,,,,Fair
